OK,80,x-fmt/263,"ZIP Format","ZIP format",2855740,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/32_xlsx_vzorek.xlsx","application/zip","signature"
OK,20,fmt/40,"Microsoft Word Document","Microsoft Word for Windows 97 - 2002",20397056,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/39_xls_prejmenovany_xlsx.xlsx","application/msword","signature"
OK,119,x-fmt/263,"ZIP Format","ZIP format",5229125,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/50_pptx_vzorek.pptx","application/zip","signature"
OK,20,fmt/291,"OpenDocument Text","ODF 1.2 text",20045,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/29_odt_prejmenovany_doc.doc","application/vnd.oasis.opendocument.text","signature"
OK,20,fmt/18,"Acrobat PDF 1.4 - Portable Document Format","PDF 1.4",132411,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/21_pdf_vzorek.pdf","application/pdf","signature"
OK,10,fmt/50,"Rich Text Format","RTF 1.5 - 1.6 (generic)",1562791,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/2_rtf_vzrorek.rtf","application/rtf","signature"
OK,60,fmt/40,"Microsoft Word Document","Microsoft Word for Windows 97 - 2002",480256,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/27_doc_prejmenovany_xls.xls","application/msword","container"
OK,60,fmt/61,"Microsoft Excel 97 Workbook (xls)","BIFF 8 & 8X Workbook (generic)",480256,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/27_doc_prejmenovany_xls.xls","application/vnd.ms-excel","container"
OK,0,fmt/189,"Microsoft Office Open XML","Microsoft Office Open XML",15453,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/42_xlsx_prejmenovany_ods.ods","None","signature"
OK,20,fmt/41,"Raw JPEG Stream","Raw JPEG",186142,"/home/sleroux/Development/RODA-GORDIC/02-support/02-legacy_data/test_corpora/Test Files/60_jpg_vzorek.jpg","image/jpeg","signature"
